Title,Authors,Abstract,arXiv ID,PDF_Link
"A Study on Robustness to Perturbations for Representations of
  Environmental Sound","Sangeeta Srivastava, Ho-Hsiang Wu, Joao Rulff, Magdalena Fuentes, Mark Cartwright, Claudio Silva, Anish Arora, Juan Pablo Bello","Audio applications involving environmental sound analysis increasingly use
general-purpose audio representations, also known as embeddings, for transfer
learning. Recently, Holistic Evaluation of Audio Representations (HEAR)
evaluated twenty-nine embedding models on nineteen diverse tasks. However, the
evaluation's effectiveness depends on the variation already captured within a
given dataset. Therefore, for a given data domain, it is unclear how the
representations would be affected by the variations caused by myriad
microphones' range and acoustic conditions -- commonly known as channel
effects. We aim to extend HEAR to evaluate invariance to channel effects in
this work. To accomplish this, we imitate channel effects by injecting
perturbations to the audio signal and measure the shift in the new (perturbed)
embeddings with three distance measures, making the evaluation domain-dependent
but not task-dependent. Combined with the downstream performance, it helps us
make a more informed prediction of how robust the embeddings are to the channel
effects. We evaluate two embeddings -- YAMNet, and OpenL3 on monophonic
(UrbanSound8K) and polyphonic (SONYC-UST) urban datasets. We show that one
distance measure does not suffice in such task-independent evaluation. Although
Fr\'echet Audio Distance (FAD) correlates with the trend of the performance
drop in the downstream task most accurately, we show that we need to study FAD
in conjunction with the other distances to get a clear understanding of the
overall effect of the perturbation. In terms of the embedding performance, we
find OpenL3 to be more robust than YAMNet, which aligns with the HEAR
evaluation.",2203.10425v3,https://arxiv.org/pdf/2203.10425v3
On Robust Prefix-Tuning for Text Classification,"Zonghan Yang, Yang Liu","Recently, prefix-tuning has gained increasing attention as a
parameter-efficient finetuning method for large-scale pretrained language
models. The method keeps the pretrained models fixed and only updates the
prefix token parameters for each downstream task. Despite being lightweight and
modular, prefix-tuning still lacks robustness to textual adversarial attacks.
However, most currently developed defense techniques necessitate auxiliary
model update and storage, which inevitably hamper the modularity and low
storage of prefix-tuning. In this work, we propose a robust prefix-tuning
framework that preserves the efficiency and modularity of prefix-tuning. The
core idea of our framework is leveraging the layerwise activations of the
language model by correctly-classified training data as the standard for
additional prefix finetuning. During the test phase, an extra batch-level
prefix is tuned for each batch and added to the original prefix for robustness
enhancement. Extensive experiments on three text classification benchmarks show
that our framework substantially improves robustness over several strong
baselines against five textual attacks of different types while maintaining
comparable accuracy on clean texts. We also interpret our robust prefix-tuning
framework from the optimal control perspective and pose several directions for
future research.",2203.10378v1,https://arxiv.org/pdf/2203.10378v1
"Distinguishing Non-natural from Natural Adversarial Samples for More
  Robust Pre-trained Language Model","Jiayi Wang, Rongzhou Bao, Zhuosheng Zhang, Hai Zhao","Recently, the problem of robustness of pre-trained language models (PrLMs)
has received increasing research interest. Latest studies on adversarial
attacks achieve high attack success rates against PrLMs, claiming that PrLMs
are not robust. However, we find that the adversarial samples that PrLMs fail
are mostly non-natural and do not appear in reality. We question the validity
of current evaluation of robustness of PrLMs based on these non-natural
adversarial samples and propose an anomaly detector to evaluate the robustness
of PrLMs with more natural adversarial samples. We also investigate two
applications of the anomaly detector: (1) In data augmentation, we employ the
anomaly detector to force generating augmented data that are distinguished as
non-natural, which brings larger gains to the accuracy of PrLMs. (2) We apply
the anomaly detector to a defense framework to enhance the robustness of PrLMs.
It can be used to defend all types of attacks and achieves higher accuracy on
both adversarial samples and compliant samples than other defense frameworks.",2203.11199v1,https://arxiv.org/pdf/2203.11199v1
FaiRR: Faithful and Robust Deductive Reasoning over Natural Language,"Soumya Sanyal, Harman Singh, Xiang Ren","Transformers have been shown to be able to perform deductive reasoning on a
logical rulebase containing rules and statements written in natural language.
Recent works show that such models can also produce the reasoning steps (i.e.,
the proof graph) that emulate the model's logical reasoning process. Currently,
these black-box models generate both the proof graph and intermediate
inferences within the same model and thus may be unfaithful. In this work, we
frame the deductive logical reasoning task by defining three modular
components: rule selection, fact selection, and knowledge composition. The rule
and fact selection steps select the candidate rule and facts to be used and
then the knowledge composition combines them to generate new inferences. This
ensures model faithfulness by assured causal relation from the proof step to
the inference reasoning. To test our framework, we propose FaiRR (Faithful and
Robust Reasoner) where the above three components are independently modeled by
transformers. We observe that FaiRR is robust to novel language perturbations,
and is faster at inference than previous works on existing reasoning datasets.
Additionally, in contrast to black-box generative models, the errors made by
FaiRR are more interpretable due to the modular approach.",2203.10261v1,https://arxiv.org/pdf/2203.10261v1
"TDR-CL: Targeted Doubly Robust Collaborative Learning for Debiased
  Recommendations","Haoxuan Li, Yan Lyu, Chunyuan Zheng, Peng Wu","Bias is a common problem inherent in recommender systems, which is entangled
with users' preferences and poses a great challenge to unbiased learning. For
debiasing tasks, the doubly robust (DR) method and its variants show superior
performance due to the double robustness property, that is, DR is unbiased when
either imputed errors or learned propensities are accurate. However, our
theoretical analysis reveals that DR usually has a large variance. Meanwhile,
DR would suffer unexpectedly large bias and poor generalization caused by
inaccurate imputed errors and learned propensities, which usually occur in
practice. In this paper, we propose a principled approach that can effectively
reduce bias and variance simultaneously for existing DR approaches when the
error imputation model is misspecified. In addition, we further propose a novel
semi-parametric collaborative learning approach that decomposes imputed errors
into parametric and nonparametric parts and updates them collaboratively,
resulting in more accurate predictions. Both theoretical analysis and
experiments demonstrate the superiority of the proposed methods compared with
existing debiasing methods.",2203.10258v3,https://arxiv.org/pdf/2203.10258v3
Self-Ensemble Adversarial Training for Improved Robustness,"Hongjun Wang, Yisen Wang","Due to numerous breakthroughs in real-world applications brought by machine
intelligence, deep neural networks (DNNs) are widely employed in critical
applications. However, predictions of DNNs are easily manipulated with
imperceptible adversarial perturbations, which impedes the further deployment
of DNNs and may result in profound security and privacy implications. By
incorporating adversarial samples into the training data pool, adversarial
training is the strongest principled strategy against various adversarial
attacks among all sorts of defense methods. Recent works mainly focus on
developing new loss functions or regularizers, attempting to find the unique
optimal point in the weight space. But none of them taps the potentials of
classifiers obtained from standard adversarial training, especially states on
the searching trajectory of training. In this work, we are dedicated to the
weight states of models through the training process and devise a simple but
powerful \emph{Self-Ensemble Adversarial Training} (SEAT) method for yielding a
robust classifier by averaging weights of history models. This considerably
improves the robustness of the target model against several well known
adversarial attacks, even merely utilizing the naive cross-entropy loss to
supervise. We also discuss the relationship between the ensemble of predictions
from different adversarially trained models and the prediction of
weight-ensembled models, as well as provide theoretical and empirical evidence
that the proposed self-ensemble method provides a smoother loss landscape and
better robustness than both individual models and the ensemble of predictions
from different classifiers. We further analyze a subtle but fatal issue in the
general settings for the self-ensemble model, which causes the deterioration of
the weight-ensembled method in the late phases.",2203.09678v2,https://arxiv.org/pdf/2203.09678v2
"Learning Distributionally Robust Models at Scale via Composite
  Optimization","Farzin Haddadpour, Mohammad Mahdi Kamani, Mehrdad Mahdavi, Amin Karbasi","To train machine learning models that are robust to distribution shifts in
the data, distributionally robust optimization (DRO) has been proven very
effective. However, the existing approaches to learning a distributionally
robust model either require solving complex optimization problems such as
semidefinite programming or a first-order method whose convergence scales
linearly with the number of data samples -- which hinders their scalability to
large datasets. In this paper, we show how different variants of DRO are simply
instances of a finite-sum composite optimization for which we provide scalable
methods. We also provide empirical results that demonstrate the effectiveness
of our proposed algorithm with respect to the prior art in order to learn
robust models from very large datasets.",2203.09607v1,https://arxiv.org/pdf/2203.09607v1
Stochastic and Private Nonconvex Outlier-Robust PCA,"Tyler Maunu, Chenyu Yu, Gilad Lerman","We develop theoretically guaranteed stochastic methods for outlier-robust
PCA. Outlier-robust PCA seeks an underlying low-dimensional linear subspace
from a dataset that is corrupted with outliers. We are able to show that our
methods, which involve stochastic geodesic gradient descent over the
Grassmannian manifold, converge and recover an underlying subspace in various
regimes through the development of a novel convergence analysis. The main
application of this method is an effective differentially private algorithm for
outlier-robust PCA that uses a Gaussian noise mechanism within the stochastic
gradient method. Our results emphasize the advantages of the nonconvex methods
over another convex approach to solving this problem in the differentially
private setting. Experiments on synthetic and stylized data verify these
results.",2203.09276v1,https://arxiv.org/pdf/2203.09276v1
RoMe: A Robust Metric for Evaluating Natural Language Generation,"Md Rashad Al Hasan Rony, Liubov Kovriguina, Debanjan Chaudhuri, Ricardo Usbeck, Jens Lehmann","Evaluating Natural Language Generation (NLG) systems is a challenging task.
Firstly, the metric should ensure that the generated hypothesis reflects the
reference's semantics. Secondly, it should consider the grammatical quality of
the generated sentence. Thirdly, it should be robust enough to handle various
surface forms of the generated sentence. Thus, an effective evaluation metric
has to be multifaceted. In this paper, we propose an automatic evaluation
metric incorporating several core aspects of natural language understanding
(language competence, syntactic and semantic variation). Our proposed metric,
RoMe, is trained on language features such as semantic similarity combined with
tree edit distance and grammatical acceptability, using a self-supervised
neural network to assess the overall quality of the generated sentence.
Moreover, we perform an extensive robustness analysis of the state-of-the-art
methods and RoMe. Empirical results suggest that RoMe has a stronger
correlation to human judgment over state-of-the-art metrics in evaluating
system-generated sentences across several NLG tasks.",2203.09183v1,https://arxiv.org/pdf/2203.09183v1
Are Vision Transformers Robust to Spurious Correlations?,"Soumya Suvra Ghosal, Yifei Ming, Yixuan Li","Deep neural networks may be susceptible to learning spurious correlations
that hold on average but not in atypical test samples. As with the recent
emergence of vision transformer (ViT) models, it remains underexplored how
spurious correlations are manifested in such architectures. In this paper, we
systematically investigate the robustness of vision transformers to spurious
correlations on three challenging benchmark datasets and compare their
performance with popular CNNs. Our study reveals that when pre-trained on a
sufficiently large dataset, ViT models are more robust to spurious correlations
than CNNs. Key to their success is the ability to generalize better from the
examples where spurious correlations do not hold. Further, we perform extensive
ablations and experiments to understand the role of the self-attention
mechanism in providing robustness under spuriously correlated environments. We
hope that our work will inspire future research on further understanding the
robustness of ViT models.",2203.09125v1,https://arxiv.org/pdf/2203.09125v1
"DeepAD: A Robust Deep Learning Model of Alzheimer's Disease Progression
  for Real-World Clinical Applications","Somaye Hashemifar, Claudia Iriondo, Evan Casey, Mohsen Hejrati, for Alzheimer's Disease Neuroimaging Initiative","The ability to predict the future trajectory of a patient is a key step
toward the development of therapeutics for complex diseases such as Alzheimer's
disease (AD). However, most machine learning approaches developed for
prediction of disease progression are either single-task or single-modality
models, which can not be directly adopted to our setting involving multi-task
learning with high dimensional images. Moreover, most of those approaches are
trained on a single dataset (i.e. cohort), which can not be generalized to
other cohorts. We propose a novel multimodal multi-task deep learning model to
predict AD progression by analyzing longitudinal clinical and neuroimaging data
from multiple cohorts. Our proposed model integrates high dimensional MRI
features from a 3D convolutional neural network with other data modalities,
including clinical and demographic information, to predict the future
trajectory of patients. Our model employs an adversarial loss to alleviate the
study-specific imaging bias, in particular the inter-study domain shifts. In
addition, a Sharpness-Aware Minimization (SAM) optimization technique is
applied to further improve model generalization. The proposed model is trained
and tested on various datasets in order to evaluate and validate the results.
Our results showed that 1) our model yields significant improvement over the
baseline models, and 2) models using extracted neuroimaging features from 3D
convolutional neural network outperform the same models when applied to
MRI-derived volumetric features.",2203.09096v5,https://arxiv.org/pdf/2203.09096v5
"On the Convergence of Certified Robust Training with Interval Bound
  Propagation","Yihan Wang, Zhouxing Shi, Quanquan Gu, Cho-Jui Hsieh","Interval Bound Propagation (IBP) is so far the base of state-of-the-art
methods for training neural networks with certifiable robustness guarantees
when potential adversarial perturbations present, while the convergence of IBP
training remains unknown in existing literature. In this paper, we present a
theoretical analysis on the convergence of IBP training. With an
overparameterized assumption, we analyze the convergence of IBP robust
training. We show that when using IBP training to train a randomly initialized
two-layer ReLU neural network with logistic loss, gradient descent can linearly
converge to zero robust training error with a high probability if we have
sufficiently small perturbation radius and large network width.",2203.08961v1,https://arxiv.org/pdf/2203.08961v1
"Robustness through Cognitive Dissociation Mitigation in Contrastive
  Adversarial Training","Adir Rahamim, Itay Naeh","In this paper, we introduce a novel neural network training framework that
increases model's adversarial robustness to adversarial attacks while
maintaining high clean accuracy by combining contrastive learning (CL) with
adversarial training (AT). We propose to improve model robustness to
adversarial attacks by learning feature representations that are consistent
under both data augmentations and adversarial perturbations. We leverage
contrastive learning to improve adversarial robustness by considering an
adversarial example as another positive example, and aim to maximize the
similarity between random augmentations of data samples and their adversarial
example, while constantly updating the classification head in order to avoid a
cognitive dissociation between the classification head and the embedding space.
This dissociation is caused by the fact that CL updates the network up to the
embedding space, while freezing the classification head which is used to
generate new positive adversarial examples. We validate our method, Contrastive
Learning with Adversarial Features(CLAF), on the CIFAR-10 dataset on which it
outperforms both robust accuracy and clean accuracy over alternative supervised
and self-supervised adversarial learning methods.",2203.08959v3,https://arxiv.org/pdf/2203.08959v3
Provable Adversarial Robustness for Fractional Lp Threat Models,"Alexander Levine, Soheil Feizi","In recent years, researchers have extensively studied adversarial robustness
in a variety of threat models, including L_0, L_1, L_2, and L_infinity-norm
bounded adversarial attacks. However, attacks bounded by fractional L_p ""norms""
(quasi-norms defined by the L_p distance with 0<p<1) have yet to be thoroughly
considered. We proactively propose a defense with several desirable properties:
it provides provable (certified) robustness, scales to ImageNet, and yields
deterministic (rather than high-probability) certified guarantees when applied
to quantized data (e.g., images). Our technique for fractional L_p robustness
constructs expressive, deep classifiers that are globally Lipschitz with
respect to the L_p^p metric, for any 0<p<1. However, our method is even more
general: we can construct classifiers which are globally Lipschitz with respect
to any metric defined as the sum of concave functions of components. Our
approach builds on a recent work, Levine and Feizi (2021), which provides a
provable defense against L_1 attacks. However, we demonstrate that our proposed
guarantees are highly non-vacuous, compared to the trivial solution of using
(Levine and Feizi, 2021) directly and applying norm inequalities. Code is
available at https://github.com/alevine0/fractionalLpRobustness.",2203.08945v1,https://arxiv.org/pdf/2203.08945v1
"Understanding robustness and generalization of artificial neural
  networks through Fourier masks","Nikos Karantzas, Emma Besier, Josue Ortega Caro, Xaq Pitkow, Andreas S. Tolias, Ankit B. Patel, Fabio Anselmi","Despite the enormous success of artificial neural networks (ANNs) in many
disciplines, the characterization of their computations and the origin of key
properties such as generalization and robustness remain open questions. Recent
literature suggests that robust networks with good generalization properties
tend to be biased towards processing low frequencies in images. To explore the
frequency bias hypothesis further, we develop an algorithm that allows us to
learn modulatory masks highlighting the essential input frequencies needed for
preserving a trained network's performance. We achieve this by imposing
invariance in the loss with respect to such modulations in the input
frequencies. We first use our method to test the low-frequency preference
hypothesis of adversarially trained or data-augmented networks. Our results
suggest that adversarially robust networks indeed exhibit a low-frequency bias
but we find this bias is also dependent on directions in frequency space.
However, this is not necessarily true for other types of data augmentation. Our
results also indicate that the essential frequencies in question are
effectively the ones used to achieve generalization in the first place.
Surprisingly, images seen through these modulatory masks are not recognizable
and resemble texture-like patterns.",2203.08822v1,https://arxiv.org/pdf/2203.08822v1
"COPA: Certifying Robust Policies for Offline Reinforcement Learning
  against Poisoning Attacks","Fan Wu, Linyi Li, Chejian Xu, Huan Zhang, Bhavya Kailkhura, Krishnaram Kenthapadi, Ding Zhao, Bo Li","As reinforcement learning (RL) has achieved near human-level performance in a
variety of tasks, its robustness has raised great attention. While a vast body
of research has explored test-time (evasion) attacks in RL and corresponding
defenses, its robustness against training-time (poisoning) attacks remains
largely unanswered. In this work, we focus on certifying the robustness of
offline RL in the presence of poisoning attacks, where a subset of training
trajectories could be arbitrarily manipulated. We propose the first
certification framework, COPA, to certify the number of poisoning trajectories
that can be tolerated regarding different certification criteria. Given the
complex structure of RL, we propose two certification criteria: per-state
action stability and cumulative reward bound. To further improve the
certification, we propose new partition and aggregation protocols to train
robust policies. We further prove that some of the proposed certification
methods are theoretically tight and some are NP-Complete problems. We leverage
COPA to certify three RL environments trained with different algorithms and
conclude: (1) The proposed robust aggregation protocols such as temporal
aggregation can significantly improve the certifications; (2) Our certification
for both per-state action stability and cumulative reward bound are efficient
and tight; (3) The certification for different training algorithms and
environments are different, implying their intrinsic robustness properties. All
experimental results are available at https://copa-leaderboard.github.io.",2203.08398v1,https://arxiv.org/pdf/2203.08398v1
"Improved Multi-label Classification under Temporal Concept Drift:
  Rethinking Group-Robust Algorithms in a Label-Wise Setting","Ilias Chalkidis, Anders Søgaard","In document classification for, e.g., legal and biomedical text, we often
deal with hundreds of classes, including very infrequent ones, as well as
temporal concept drift caused by the influence of real world events, e.g.,
policy changes, conflicts, or pandemics. Class imbalance and drift can
sometimes be mitigated by resampling the training data to simulate (or
compensate for) a known target distribution, but what if the target
distribution is determined by unknown future events? Instead of simply
resampling uniformly to hedge our bets, we focus on the underlying optimization
algorithms used to train such document classifiers and evaluate several
group-robust optimization algorithms, initially proposed to mitigate
group-level disparities. Reframing group-robust algorithms as adaptation
algorithms under concept drift, we find that Invariant Risk Minimization and
Spectral Decoupling outperform sampling-based approaches to class imbalance and
concept drift, and lead to much better performance on minority classes. The
effect is more pronounced the larger the label set.",2203.07856v1,https://arxiv.org/pdf/2203.07856v1
"Generalized but not Robust? Comparing the Effects of Data Modification
  Methods on Out-of-Domain Generalization and Adversarial Robustness","Tejas Gokhale, Swaroop Mishra, Man Luo, Bhavdeep Singh Sachdeva, Chitta Baral","Data modification, either via additional training datasets, data
augmentation, debiasing, and dataset filtering, has been proposed as an
effective solution for generalizing to out-of-domain (OOD) inputs, in both
natural language processing and computer vision literature. However, the effect
of data modification on adversarial robustness remains unclear. In this work,
we conduct a comprehensive study of common data modification strategies and
evaluate not only their in-domain and OOD performance, but also their
adversarial robustness (AR). We also present results on a two-dimensional
synthetic dataset to visualize the effect of each method on the training
distribution. This work serves as an empirical study towards understanding the
relationship between generalizing to unseen domains and defending against
adversarial perturbations. Our findings suggest that more data (either via
additional datasets or data augmentation) benefits both OOD accuracy and AR.
However, data filtering (previously shown to improve OOD accuracy on natural
language inference) hurts OOD accuracy on other tasks such as question
answering and image classification. We provide insights from our experiments to
inform future work in this direction.",2203.07653v1,https://arxiv.org/pdf/2203.07653v1
Task-Agnostic Robust Representation Learning,"A. Tuan Nguyen, Ser Nam Lim, Philip Torr","It has been reported that deep learning models are extremely vulnerable to
small but intentionally chosen perturbations of its input. In particular, a
deep network, despite its near-optimal accuracy on the clean images, often
mis-classifies an image with a worst-case but humanly imperceptible
perturbation (so-called adversarial examples). To tackle this problem, a great
amount of research has been done to study the training procedure of a network
to improve its robustness. However, most of the research so far has focused on
the case of supervised learning. With the increasing popularity of
self-supervised learning methods, it is also important to study and improve the
robustness of their resulting representation on the downstream tasks. In this
paper, we study the problem of robust representation learning with unlabeled
data in a task-agnostic manner. Specifically, we first derive an upper bound on
the adversarial loss of a prediction model (which is based on the learned
representation) on any downstream task, using its loss on the clean data and a
robustness regularizer. Moreover, the regularizer is task-independent, thus we
propose to minimize it directly during the representation learning phase to
make the downstream prediction model more robust. Extensive experiments show
that our method achieves preferable adversarial performance compared to
relevant baselines.",2203.07596v1,https://arxiv.org/pdf/2203.07596v1
"Convolutional-Recurrent Neural Network Proxy for Robust Optimization and
  Closed-Loop Reservoir Management","Yong Do Kim, Louis J. Durlofsky","Production optimization under geological uncertainty is computationally
expensive, as a large number of well control schedules must be evaluated over
multiple geological realizations. In this work, a convolutional-recurrent
neural network (CNN-RNN) proxy model is developed to predict well-by-well oil
and water rates, for given time-varying well bottom-hole pressure (BHP)
schedules, for each realization in an ensemble. This capability enables the
estimation of the objective function and nonlinear constraint values required
for robust optimization. The proxy model represents an extension of a recently
developed long short-term memory (LSTM) RNN proxy designed to predict well
rates for a single geomodel. A CNN is introduced here to processes permeability
realizations, and this provides the initial states for the RNN. The CNN-RNN
proxy is trained using simulation results for 300 different sets of BHP
schedules and permeability realizations. We demonstrate proxy accuracy for
oil-water flow through multiple realizations of 3D multi-Gaussian permeability
models. The proxy is then incorporated into a closed-loop reservoir management
(CLRM) workflow, where it is used with particle swarm optimization and a
filter-based method for nonlinear constraint satisfaction. History matching is
achieved using an adjoint-gradient-based procedure. The proxy model is shown to
perform well in this setting for five different (synthetic) `true' models.
Improved net present value along with constraint satisfaction and uncertainty
reduction are observed with CLRM. For the robust production optimization steps,
the proxy provides O(100) runtime speedup over simulation-based optimization.",2203.07524v2,https://arxiv.org/pdf/2203.07524v2
On the benefits of knowledge distillation for adversarial robustness,"Javier Maroto, Guillermo Ortiz-Jiménez, Pascal Frossard","Knowledge distillation is normally used to compress a big network, or
teacher, onto a smaller one, the student, by training it to match its outputs.
Recently, some works have shown that robustness against adversarial attacks can
also be distilled effectively to achieve good rates of robustness on
mobile-friendly models. In this work, however, we take a different point of
view, and show that knowledge distillation can be used directly to boost the
performance of state-of-the-art models in adversarial robustness. In this
sense, we present a thorough analysis and provide general guidelines to distill
knowledge from a robust teacher and boost the clean and adversarial performance
of a student model even further. To that end, we present Adversarial Knowledge
Distillation (AKD), a new framework to improve a model's robust performance,
consisting on adversarially training a student on a mixture of the original
labels and the teacher outputs. Through carefully controlled ablation studies,
we show that using early-stopping, model ensembles and weak adversarial
training are key techniques to maximize performance of the student, and show
that these insights generalize across different robust distillation techniques.
Finally, we provide insights on the effect of robust knowledge distillation on
the dynamics of the student network, and show that AKD mostly improves the
calibration of the network and modify its training dynamics on samples that the
model finds difficult to learn, or even memorize.",2203.07159v1,https://arxiv.org/pdf/2203.07159v1
"Conquering Ghosts: Relation Learning for Information Reliability
  Representation and End-to-End Robust Navigation","Kefan Jin, Xingyao Han","Environmental disturbances, such as sensor data noises, various lighting
conditions, challenging weathers and external adversarial perturbations, are
inevitable in real self-driving applications. Existing researches and testings
have shown that they can severely influence the vehicles perception ability and
performance, one of the main issue is the false positive detection, i.e., the
ghost object which is not real existed or occurs in the wrong position (such as
a non-existent vehicle). Traditional navigation methods tend to avoid every
detected objects for safety, however, avoiding a ghost object may lead the
vehicle into a even more dangerous situation, such as a sudden break on the
highway. Considering the various disturbance types, it is difficult to address
this issue at the perceptual aspect. A potential solution is to detect the
ghost through relation learning among the whole scenario and develop an
integrated end-to-end navigation system. Our underlying logic is that the
behavior of all vehicles in the scene is influenced by their neighbors, and
normal vehicles behave in a logical way, while ghost vehicles do not. By
learning the spatio-temporal relation among surrounding vehicles, an
information reliability representation is learned for each detected vehicle and
then a robot navigation network is developed. In contrast to existing works, we
encourage the network to learn how to represent the reliability and how to
aggregate all the information with uncertainties by itself, thus increasing the
efficiency and generalizability. To the best of the authors knowledge, this
paper provides the first work on using graph relation learning to achieve
end-to-end robust navigation in the presence of ghost vehicles. Simulation
results in the CARLA platform demonstrate the feasibility and effectiveness of
the proposed method in various scenarios.",2203.09952v3,https://arxiv.org/pdf/2203.09952v3
"Probabilistically Robust Recourse: Navigating the Trade-offs between
  Costs and Robustness in Algorithmic Recourse","Martin Pawelczyk, Teresa Datta, Johannes van-den-Heuvel, Gjergji Kasneci, Himabindu Lakkaraju","As machine learning models are increasingly being employed to make
consequential decisions in real-world settings, it becomes critical to ensure
that individuals who are adversely impacted (e.g., loan denied) by the
predictions of these models are provided with a means for recourse. While
several approaches have been proposed to construct recourses for affected
individuals, the recourses output by these methods either achieve low costs
(i.e., ease-of-implementation) or robustness to small perturbations (i.e.,
noisy implementations of recourses), but not both due to the inherent
trade-offs between the recourse costs and robustness. Furthermore, prior
approaches do not provide end users with any agency over navigating the
aforementioned trade-offs. In this work, we address the above challenges by
proposing the first algorithmic framework which enables users to effectively
manage the recourse cost vs. robustness trade-offs. More specifically, our
framework Probabilistically ROBust rEcourse (\texttt{PROBE}) lets users choose
the probability with which a recourse could get invalidated (recourse
invalidation rate) if small changes are made to the recourse i.e., the recourse
is implemented somewhat noisily. To this end, we propose a novel objective
function which simultaneously minimizes the gap between the achieved
(resulting) and desired recourse invalidation rates, minimizes recourse costs,
and also ensures that the resulting recourse achieves a positive model
prediction. We develop novel theoretical results to characterize the recourse
invalidation rates corresponding to any given instance w.r.t. different classes
of underlying models (e.g., linear models, tree based models etc.), and
leverage these results to efficiently optimize the proposed objective.
Experimental evaluation with multiple real world datasets demonstrates the
efficacy of the proposed framework.",2203.06768v4,https://arxiv.org/pdf/2203.06768v4
Context-LSTM: a robust classifier for video detection on UCF101,"Dengshan Li, Rujing Wang","Video detection and human action recognition may be computationally
expensive, and need a long time to train models. In this paper, we were
intended to reduce the training time and the GPU memory usage of video
detection, and achieved a competitive detection accuracy. Other research works
such as Two-stream, C3D, TSN have shown excellent performance on UCF101. Here,
we used a LSTM structure simply for video detection. We used a simple structure
to perform a competitive top-1 accuracy on the entire validation dataset of
UCF101. The LSTM structure is named Context-LSTM, since it may process the deep
temporal features. The Context-LSTM may simulate the human recognition system.
We cascaded the LSTM blocks in PyTorch and connected the cell state flow and
hidden output flow. At the connection of the blocks, we used ReLU, Batch
Normalization, and MaxPooling functions. The Context-LSTM could reduce the
training time and the GPU memory usage, while keeping a state-of-the-art top-1
accuracy on UCF101 entire validation dataset, show a robust performance on
video action detection.",2203.06610v1,https://arxiv.org/pdf/2203.06610v1
"Policy Learning for Robust Markov Decision Process with a Mismatched
  Generative Model","Jialian Li, Tongzheng Ren, Dong Yan, Hang Su, Jun Zhu","In high-stake scenarios like medical treatment and auto-piloting, it's risky
or even infeasible to collect online experimental data to train the agent.
Simulation-based training can alleviate this issue, but may suffer from its
inherent mismatches from the simulator and real environment. It is therefore
imperative to utilize the simulator to learn a robust policy for the real-world
deployment. In this work, we consider policy learning for Robust Markov
Decision Processes (RMDP), where the agent tries to seek a robust policy with
respect to unexpected perturbations on the environments. Specifically, we focus
on the setting where the training environment can be characterized as a
generative model and a constrained perturbation can be added to the model
during testing. Our goal is to identify a near-optimal robust policy for the
perturbed testing environment, which introduces additional technical
difficulties as we need to simultaneously estimate the training environment
uncertainty from samples and find the worst-case perturbation for testing. To
solve this issue, we propose a generic method which formalizes the perturbation
as an opponent to obtain a two-player zero-sum game, and further show that the
Nash Equilibrium corresponds to the robust policy. We prove that, with a
polynomial number of samples from the generative model, our algorithm can find
a near-optimal robust policy with a high probability. Our method is able to
deal with general perturbations under some mild assumptions and can also be
extended to more complex problems like robust partial observable Markov
decision process, thanks to the game-theoretical formulation.",2203.06587v2,https://arxiv.org/pdf/2203.06587v2
"A Robust Approach for the Decomposition of High-Energy-Consuming
  Industrial Loads with Deep Learning","Jia Cui, Yonghui Jin, Renzhe Yu, Martin Onyeka Okoye, Yang Li, Junyou Yang, Shunjiang Wang","The knowledge of the users' electricity consumption pattern is an important
coordinating mechanism between the utility company and the electricity
consumers in terms of key decision makings. The load decomposition is therefore
crucial to reveal the underlying relationship between the load consumption and
its characteristics. However, load decomposition is conventionally performed on
the residential and commercial loads, and adequate consideration has not been
given to the high-energy-consuming industrial loads leading to inefficient
results. This paper thus focuses on the load decomposition of the industrial
park loads (IPL). The commonly used parameters in a conventional method are
however inapplicable in high-energy-consuming industrial loads. Therefore, a
more robust approach is developed comprising a three-algorithm model to achieve
this goal on the IPL. First, the improved variational mode decomposition (IVMD)
algorithm is introduced to denoise the training data of the IPL and improve its
stability. Secondly, the convolutional neural network (CNN) and simple
recurrent units (SRU) joint algorithms are used to achieve a non-intrusive and
non-invasive decomposition process of the IPL using a double-layer deep
learning network based on the IPL characteristics. Specifically, CNN is used to
extract the IPL data characteristics while the improved long and short-term
memory (LSTM) network, SRU, is adopted to develop the decomposition model and
further train the load data. Through the robust decomposition process, the
underlying relationship in the load consumption is extracted. The results
obtained from the numerical examples show that this approach outperforms the
state-of-the-art in the conventional decomposition process.",2203.07075v1,https://arxiv.org/pdf/2203.07075v1
