Title,Authors,Abstract,arXiv ID,PDF_Link
Fail-Safe Adversarial Generative Imitation Learning,"Philipp Geiger, Christoph-Nikolas Straehle","For flexible yet safe imitation learning (IL), we propose theory and a
modular method, with a safety layer that enables a closed-form probability
density/gradient of the safe generative continuous policy, end-to-end
generative adversarial training, and worst-case safety guarantees. The safety
layer maps all actions into a set of safe actions, and uses the
change-of-variables formula plus additivity of measures for the density. The
set of safe actions is inferred by first checking safety of a finite sample of
actions via adversarial reachability analysis of fallback maneuvers, and then
concluding on the safety of these actions' neighborhoods using, e.g., Lipschitz
continuity. We provide theoretical analysis showing the robustness advantage of
using the safety layer already during training (imitation error linear in the
horizon) compared to only using it at test time (up to quadratic error). In an
experiment on real-world driver interaction data, we empirically demonstrate
tractability, safety and imitation performance of our approach.",2203.01696v2,https://arxiv.org/pdf/2203.01696v2
Model-free Neural Lyapunov Control for Safe Robot Navigation,"Zikang Xiong, Joe Eappen, Ahmed H. Qureshi, Suresh Jagannathan","Model-free Deep Reinforcement Learning (DRL) controllers have demonstrated
promising results on various challenging non-linear control tasks. While a
model-free DRL algorithm can solve unknown dynamics and high-dimensional
problems, it lacks safety assurance. Although safety constraints can be encoded
as part of a reward function, there still exists a large gap between an RL
controller trained with this modified reward and a safe controller. In
contrast, instead of implicitly encoding safety constraints with rewards, we
explicitly co-learn a Twin Neural Lyapunov Function (TNLF) with the control
policy in the DRL training loop and use the learned TNLF to build a runtime
monitor. Combined with the path generated from a planner, the monitor chooses
appropriate waypoints that guide the learned controller to provide
collision-free control trajectories. Our approach inherits the scalability
advantages from DRL while enhancing safety guarantees. Our experimental
evaluation demonstrates the effectiveness of our approach compared to DRL with
augmented rewards and constrained DRL methods over a range of high-dimensional
safety-sensitive navigation tasks.",2203.01190v1,https://arxiv.org/pdf/2203.01190v1
Safe Exploration for Efficient Policy Evaluation and Comparison,"Runzhe Wan, Branislav Kveton, Rui Song","High-quality data plays a central role in ensuring the accuracy of policy
evaluation. This paper initiates the study of efficient and safe data
collection for bandit policy evaluation. We formulate the problem and
investigate its several representative variants. For each variant, we analyze
its statistical properties, derive the corresponding exploration policy, and
design an efficient algorithm for computing it. Both theoretical analysis and
experiments support the usefulness of the proposed methods.",2202.13234v2,https://arxiv.org/pdf/2202.13234v2
"Towards Safe, Real-Time Systems: Stereo vs Images and LiDAR for 3D
  Object Detection",Matthew Levine,"As object detectors rapidly improve, attention has expanded past image-only
networks to include a range of 3D and multimodal frameworks, especially ones
that incorporate LiDAR. However, due to cost, logistics, and even some safety
considerations, stereo can be an appealing alternative. Towards understanding
the efficacy of stereo as a replacement for monocular input or LiDAR in object
detectors, we show that multimodal learning with traditional disparity
algorithms can improve image-based results without increasing the number of
parameters, and that learning over stereo error can impart similar 3D
localization power to LiDAR in certain contexts. Furthermore, doing so also has
calibration benefits with respect to image-only methods. We benchmark on the
public dataset KITTI, and in doing so, reveal a few small but common
algorithmic mistakes currently used in computing metrics on that set, and offer
efficient, provably correct alternatives.",2202.12773v1,https://arxiv.org/pdf/2202.12773v1
Finding Safe Zones of policies Markov Decision Processes,"Lee Cohen, Yishay Mansour, Michal Moshkovitz","Given a policy of a Markov Decision Process, we define a SafeZone as a subset
of states, such that most of the policy's trajectories are confined to this
subset. The quality of a SafeZone is parameterized by the number of states and
the escape probability, i.e., the probability that a random trajectory will
leave the subset. SafeZones are especially interesting when they have a small
number of states and low escape probability. We study the complexity of finding
optimal SafeZones, and show that in general, the problem is computationally
hard. Our main result is a bi-criteria approximation learning algorithm with a
factor of almost $2$ approximation for both the escape probability and SafeZone
size, using a polynomial size sample complexity.",2202.11593v2,https://arxiv.org/pdf/2202.11593v2
"Networked Online Learning for Control of Safety-Critical
  Resource-Constrained Systems based on Gaussian Processes","Armin Lederer, Mingmin Zhang, Samuel Tesfazgi, Sandra Hirche","Safety-critical technical systems operating in unknown environments require
the ability to quickly adapt their behavior, which can be achieved in control
by inferring a model online from the data stream generated during operation.
Gaussian process-based learning is particularly well suited for safety-critical
applications as it ensures bounded prediction errors. While there exist
computationally efficient approximations for online inference, these approaches
lack guarantees for the prediction error and have high memory requirements, and
are therefore not applicable to safety-critical systems with tight memory
constraints. In this work, we propose a novel networked online learning
approach based on Gaussian process regression, which addresses the issue of
limited local resources by employing remote data management in the cloud. Our
approach formally guarantees a bounded tracking error with high probability,
which is exploited to identify the most relevant data to achieve a certain
control performance. We further propose an effective data transmission scheme
between the local system and the cloud taking bandwidth limitations and time
delay of the transmission channel into account. The effectiveness of the
proposed method is successfully demonstrated in a simulation.",2202.11491v1,https://arxiv.org/pdf/2202.11491v1
Margin-distancing for safe model explanation,"Tom Yan, Chicheng Zhang","The growing use of machine learning models in consequential settings has
highlighted an important and seemingly irreconcilable tension between
transparency and vulnerability to gaming. While this has sparked sizable debate
in legal literature, there has been comparatively less technical study of this
contention. In this work, we propose a clean-cut formulation of this tension
and a way to make the tradeoff between transparency and gaming. We identify the
source of gaming as being points close to the \emph{decision boundary} of the
model. And we initiate an investigation on how to provide example-based
explanations that are expansive and yet consistent with a version space that is
sufficiently uncertain with respect to the boundary points' labels. Finally, we
furnish our theoretical results with empirical investigations of this tradeoff
on real-world datasets.",2202.11266v1,https://arxiv.org/pdf/2202.11266v1
"Decentralized Safe Multi-agent Stochastic Optimal Control using Deep
  FBSDEs and ADMM","Marcus A. Pereira, Augustinos D. Saravanos, Oswin So, Evangelos A. Theodorou","In this work, we propose a novel safe and scalable decentralized solution for
multi-agent control in the presence of stochastic disturbances. Safety is
mathematically encoded using stochastic control barrier functions and safe
controls are computed by solving quadratic programs. Decentralization is
achieved by augmenting to each agent's optimization variables, copy variables,
for its neighbors. This allows us to decouple the centralized multi-agent
optimization problem. However, to ensure safety, neighboring agents must agree
on ""what is safe for both of us"" and this creates a need for consensus. To
enable safe consensus solutions, we incorporate an ADMM-based approach.
Specifically, we propose a Merged CADMM-OSQP implicit neural network layer,
that solves a mini-batch of both, local quadratic programs as well as the
overall consensus problem, as a single optimization problem. This layer is
embedded within a Deep FBSDEs network architecture at every time step, to
facilitate end-to-end differentiable, safe and decentralized stochastic optimal
control. The efficacy of the proposed approach is demonstrated on several
challenging multi-robot tasks in simulation. By imposing requirements on safety
specified by collision avoidance constraints, the safe operation of all agents
is ensured during the entire training process. We also demonstrate superior
scalability in terms of computational and memory savings as compared to a
centralized approach.",2202.10658v2,https://arxiv.org/pdf/2202.10658v2
"Multi-task Safe Reinforcement Learning for Navigating Intersections in
  Dense Traffic","Yuqi Liu, Qichao Zhang, Dongbin Zhao","Multi-task intersection navigation including the unprotected turning left,
turning right, and going straight in dense traffic is still a challenging task
for autonomous driving. For the human driver, the negotiation skill with other
interactive vehicles is the key to guarantee safety and efficiency. However, it
is hard to balance the safety and efficiency of the autonomous vehicle for
multi-task intersection navigation. In this paper, we formulate a multi-task
safe reinforcement learning with social attention to improve the safety and
efficiency when interacting with other traffic participants. Specifically, the
social attention module is used to focus on the states of negotiation vehicles.
In addition, a safety layer is added to the multi-task reinforcement learning
framework to guarantee safe negotiation. We compare the experiments in the
simulator SUMO with abundant traffic flows and CARLA with high-fidelity vehicle
models, which both show that the proposed algorithm can improve safety with
consistent traffic efficiency for multi-task intersection navigation.",2202.09644v1,https://arxiv.org/pdf/2202.09644v1
System Safety and Artificial Intelligence,Roel I. J. Dobbe,"This chapter formulates seven lessons for preventing harm in artificial
intelligence (AI) systems based on insights from the field of system safety for
software-based automation in safety-critical domains. New applications of AI
across societal domains and public organizations and infrastructures come with
new hazards, which lead to new forms of harm, both grave and pernicious. The
text addresses the lack of consensus for diagnosing and eliminating new AI
system hazards. For decades, the field of system safety has dealt with
accidents and harm in safety-critical systems governed by varying degrees of
software-based automation and decision-making. This field embraces the core
assumption of systems and control that AI systems cannot be safeguarded by
technical design choices on the model or algorithm alone, instead requiring an
end-to-end hazard analysis and design frame that includes the context of use,
impacted stakeholders and the formal and informal institutional environment in
which the system operates. Safety and other values are then inherently
socio-technical and emergent system properties that require design and control
measures to instantiate these across the technical, social and institutional
components of a system. This chapter honors system safety pioneer Nancy
Leveson, by situating her core lessons for today's AI system safety challenges.
For every lesson, concrete tools are offered for rethinking and reorganizing
the safety management of AI systems, both in design and governance. This
history tells us that effective AI safety management requires transdisciplinary
approaches and a shared language that allows involvement of all levels of
society.",2202.09292v1,https://arxiv.org/pdf/2202.09292v1
"Efficient Learning of Safe Driving Policy via Human-AI Copilot
  Optimization","Quanyi Li, Zhenghao Peng, Bolei Zhou","Human intervention is an effective way to inject human knowledge into the
training loop of reinforcement learning, which can bring fast learning and
ensured training safety. Given the very limited budget of human intervention,
it remains challenging to design when and how human expert interacts with the
learning agent in the training. In this work, we develop a novel
human-in-the-loop learning method called Human-AI Copilot Optimization
(HACO).To allow the agent's sufficient exploration in the risky environments
while ensuring the training safety, the human expert can take over the control
and demonstrate how to avoid probably dangerous situations or trivial
behaviors. The proposed HACO then effectively utilizes the data both from the
trial-and-error exploration and human's partial demonstration to train a
high-performing agent. HACO extracts proxy state-action values from partial
human demonstration and optimizes the agent to improve the proxy values
meanwhile reduce the human interventions. The experiments show that HACO
achieves a substantially high sample efficiency in the safe driving benchmark.
HACO can train agents to drive in unseen traffic scenarios with a handful of
human intervention budget and achieve high safety and generalizability,
outperforming both reinforcement learning and imitation learning baselines with
a large margin. Code and demo videos are available at:
https://decisionforce.github.io/HACO/.",2202.10341v1,https://arxiv.org/pdf/2202.10341v1
Safe Reinforcement Learning by Imagining the Near Future,"Garrett Thomas, Yuping Luo, Tengyu Ma","Safe reinforcement learning is a promising path toward applying reinforcement
learning algorithms to real-world problems, where suboptimal behaviors may lead
to actual negative consequences. In this work, we focus on the setting where
unsafe states can be avoided by planning ahead a short time into the future. In
this setting, a model-based agent with a sufficiently accurate model can avoid
unsafe states. We devise a model-based algorithm that heavily penalizes unsafe
trajectories, and derive guarantees that our algorithm can avoid unsafe states
under certain assumptions. Experiments demonstrate that our algorithm can
achieve competitive rewards with fewer safety violations in several continuous
control tasks.",2202.07789v1,https://arxiv.org/pdf/2202.07789v1
"CUP: A Conservative Update Policy Algorithm for Safe Reinforcement
  Learning","Long Yang, Jiaming Ji, Juntao Dai, Yu Zhang, Pengfei Li, Gang Pan","Safe reinforcement learning (RL) is still very challenging since it requires
the agent to consider both return maximization and safe exploration. In this
paper, we propose CUP, a Conservative Update Policy algorithm with a
theoretical safety guarantee. We derive the CUP based on the new proposed
performance bounds and surrogate functions. Although using bounds as surrogate
functions to design safe RL algorithms have appeared in some existing works, we
develop them at least three aspects: (i) We provide a rigorous theoretical
analysis to extend the surrogate functions to generalized advantage estimator
(GAE). GAE significantly reduces variance empirically while maintaining a
tolerable level of bias, which is an efficient step for us to design CUP; (ii)
The proposed bounds are tighter than existing works, i.e., using the proposed
bounds as surrogate functions are better local approximations to the objective
and safety constraints. (iii) The proposed CUP provides a non-convex
implementation via first-order optimizers, which does not depend on any convex
approximation. Finally, extensive experiments show the effectiveness of CUP
where the agent satisfies safe constraints. We have opened the source code of
CUP at https://github.com/RL-boxes/Safe-RL.",2202.07565v1,https://arxiv.org/pdf/2202.07565v1
"Accelerating Non-Negative and Bounded-Variable Linear Regression
  Algorithms with Safe Screening","Cassio F. Dantas, Emmanuel Soubies, Cédric Févotte","Non-negative and bounded-variable linear regression problems arise in a
variety of applications in machine learning and signal processing. In this
paper, we propose a technique to accelerate existing solvers for these problems
by identifying saturated coordinates in the course of iterations. This is akin
to safe screening techniques previously proposed for sparsity-regularized
regression problems. The proposed strategy is provably safe as it provides
theoretical guarantees that the identified coordinates are indeed saturated in
the optimal solution. Experimental results on synthetic and real data show
compelling accelerations for both non-negative and bounded-variable problems.",2202.07258v2,https://arxiv.org/pdf/2202.07258v2
"Saute RL: Almost Surely Safe Reinforcement Learning Using State
  Augmentation","Aivar Sootla, Alexander I. Cowen-Rivers, Taher Jafferjee, Ziyan Wang, David Mguni, Jun Wang, Haitham Bou-Ammar","Satisfying safety constraints almost surely (or with probability one) can be
critical for the deployment of Reinforcement Learning (RL) in real-life
applications. For example, plane landing and take-off should ideally occur with
probability one. We address the problem by introducing Safety Augmented (Saute)
Markov Decision Processes (MDPs), where the safety constraints are eliminated
by augmenting them into the state-space and reshaping the objective. We show
that Saute MDP satisfies the Bellman equation and moves us closer to solving
Safe RL with constraints satisfied almost surely. We argue that Saute MDP
allows viewing the Safe RL problem from a different perspective enabling new
features. For instance, our approach has a plug-and-play nature, i.e., any RL
algorithm can be ""Sauteed"". Additionally, state augmentation allows for policy
generalization across safety constraints. We finally show that Saute RL
algorithms can outperform their state-of-the-art counterparts when constraint
satisfaction is of high importance.",2202.06558v3,https://arxiv.org/pdf/2202.06558v3
SafePicking: Learning Safe Object Extraction via Object-Level Mapping,"Kentaro Wada, Stephen James, Andrew J. Davison","Robots need object-level scene understanding to manipulate objects while
reasoning about contact, support, and occlusion among objects. Given a pile of
objects, object recognition and reconstruction can identify the boundary of
object instances, giving important cues as to how the objects form and support
the pile. In this work, we present a system, SafePicking, that integrates
object-level mapping and learning-based motion planning to generate a motion
that safely extracts occluded target objects from a pile. Planning is done by
learning a deep Q-network that receives observations of predicted poses and a
depth-based heightmap to output a motion trajectory, trained to maximize a
safety metric reward. Our results show that the observation fusion of poses and
depth-sensing gives both better performance and robustness to the model. We
evaluate our methods using the YCB objects in both simulation and the real
world, achieving safe object extraction from piles.",2202.05832v2,https://arxiv.org/pdf/2202.05832v2
"Integrating Testing and Operation-related Quantitative Evidences in
  Assurance Cases to Argue Safety of Data-Driven AI/ML Components","Michael Kläs, Lisa Jöckel, Rasmus Adler, Jan Reich","In the future, AI will increasingly find its way into systems that can
potentially cause physical harm to humans. For such safety-critical systems, it
must be demonstrated that their residual risk does not exceed what is
acceptable. This includes, in particular, the AI components that are part of
such systems' safety-related functions. Assurance cases are an intensively
discussed option today for specifying a sound and comprehensive safety argument
to demonstrate a system's safety. In previous work, it has been suggested to
argue safety for AI components by structuring assurance cases based on two
complementary risk acceptance criteria. One of these criteria is used to derive
quantitative targets regarding the AI. The argumentation structures commonly
proposed to show the achievement of such quantitative targets, however, focus
on failure rates from statistical testing. Further important aspects are only
considered in a qualitative manner -- if at all. In contrast, this paper
proposes a more holistic argumentation structure for having achieved the
target, namely a structure that integrates test results with runtime aspects
and the impact of scope compliance and test data quality in a quantitative
manner. We elaborate different argumentation options, present the underlying
mathematical considerations, and discuss resulting implications for their
practical application. Using the proposed argumentation structure might not
only increase the integrity of assurance cases but may also allow claims on
quantitative targets that would not be justifiable otherwise.",2202.05313v1,https://arxiv.org/pdf/2202.05313v1
"Unaligned but Safe -- Formally Compensating Performance Limitations for
  Imprecise 2D Object Detection","Tobias Schuster, Emmanouil Seferis, Simon Burton, Chih-Hong Cheng","In this paper, we consider the imperfection within machine learning-based 2D
object detection and its impact on safety. We address a special sub-type of
performance limitations: the prediction bounding box cannot be perfectly
aligned with the ground truth, but the computed Intersection-over-Union metric
is always larger than a given threshold. Under such type of performance
limitation, we formally prove the minimum required bounding box enlargement
factor to cover the ground truth. We then demonstrate that the factor can be
mathematically adjusted to a smaller value, provided that the motion planner
takes a fixed-length buffer in making its decisions. Finally, observing the
difference between an empirically measured enlargement factor and our formally
derived worst-case enlargement factor offers an interesting connection between
the quantitative evidence (demonstrated by statistics) and the qualitative
evidence (demonstrated by worst-case analysis).",2202.05123v1,https://arxiv.org/pdf/2202.05123v1
"SAFER: Data-Efficient and Safe Reinforcement Learning via Skill
  Acquisition","Dylan Slack, Yinlam Chow, Bo Dai, Nevan Wichers","Methods that extract policy primitives from offline demonstrations using deep
generative models have shown promise at accelerating reinforcement learning(RL)
for new tasks. Intuitively, these methods should also help to trainsafeRLagents
because they enforce useful skills. However, we identify these techniques are
not well equipped for safe policy learning because they ignore negative
experiences(e.g., unsafe or unsuccessful), focusing only on positive
experiences, which harms their ability to generalize to new tasks safely.
Rather, we model the latentsafetycontextusing principled contrastive training
on an offline dataset of demonstrations from many tasks, including both
negative and positive experiences. Using this late variable, our RL framework,
SAFEty skill pRiors (SAFER) extracts task-specific safe primitive skills to
safely and successfully generalize to new tasks. In the inference stage,
policies trained with SAFER learn to compose safe skills into successful
policies. We theoretically characterize why SAFER can enforce safe policy
learning and demonstrate its effectiveness on several complex safety-critical
robotic grasping tasks inspired by the game Operation, in which
SAFERoutperforms state-of-the-art primitive learning methods in success and
safety.",2202.04849v2,https://arxiv.org/pdf/2202.04849v2
"Smartphone-based Hard-braking Event Detection at Scale for Road Safety
  Services","Luyang Liu, David Racz, Kara Vaillancourt, Julie Michelman, Matt Barnes, Stefan Mellem, Paul Eastham, Bradley Green, Charles Armstrong, Rishi Bal, Shawn O'Banion, Feng Guo","Road crashes are the sixth leading cause of lost disability-adjusted
life-years (DALYs) worldwide. One major challenge in traffic safety research is
the sparsity of crashes, which makes it difficult to achieve a fine-grain
understanding of crash causations and predict future crash risk in a timely
manner. Hard-braking events have been widely used as a safety surrogate due to
their relatively high prevalence and ease of detection with embedded vehicle
sensors. As an alternative to using sensors fixed in vehicles, this paper
presents a scalable approach for detecting hard-braking events using the
kinematics data collected from smartphone sensors. We train a Transformer-based
machine learning model for hard-braking event detection using concurrent sensor
readings from smartphones and vehicle sensors from drivers who connect their
phone to the vehicle while navigating in Google Maps. The detection model shows
superior performance with a $0.83$ Area under the Precision-Recall Curve
(PR-AUC), which is $3.8\times$better than a GPS speed-based heuristic model,
and $166.6\times$better than an accelerometer-based heuristic model. The
detected hard-braking events are strongly correlated with crashes from publicly
available datasets, supporting their use as a safety surrogate. In addition, we
conduct model fairness and selection bias evaluation to ensure that the safety
benefits are equally shared. The developed methodology can benefit many safety
applications such as identifying safety hot spots at road network level,
evaluating the safety of new user interfaces, as well as using routing to
improve traffic safety.",2202.01934v1,https://arxiv.org/pdf/2202.01934v1
Predicting the impact of urban change in pedestrian and road safety,"Cristina Bustos, Daniel Rhoads, Agata Lapedriza, Javier Borge-Holthoefer, Albert Solé-Ribalta","Increased interaction between and among pedestrians and vehicles in the
crowded urban environments of today gives rise to a negative side-effect: a
growth in traffic accidents, with pedestrians being the most vulnerable
elements. Recent work has shown that Convolutional Neural Networks are able to
accurately predict accident rates exploiting Street View imagery along urban
roads. The promising results point to the plausibility of aided design of safe
urban landscapes, for both pedestrians and vehicles. In this paper, by
considering historical accident data and Street View images, we detail how to
automatically predict the impact (increase or decrease) of urban interventions
on accident incidence. The results are positive, rendering an accuracies
ranging from 60 to 80%. We additionally provide an interpretability analysis to
unveil which specific categories of urban features impact accident rates
positively or negatively. Considering the transportation network substrates
(sidewalk and road networks) and their demand, we integrate these results to a
complex network framework, to estimate the effective impact of urban change on
the safety of pedestrians and vehicles. Results show that public authorities
may leverage on machine learning tools to prioritize targeted interventions,
since our analysis show that limited improvement is obtained with current
tools. Further, our findings have a wider application range such as the design
of safe urban routes for pedestrians or to the field of driver-assistance
technologies.",2202.01781v1,https://arxiv.org/pdf/2202.01781v1
"Safe Screening for Logistic Regression with $\ell_0$-$\ell_2$
  Regularization","Anna Deza, Alper Atamturk","In logistic regression, it is often desirable to utilize regularization to
promote sparse solutions, particularly for problems with a large number of
features compared to available labels. In this paper, we present screening
rules that safely remove features from logistic regression with $\ell_0-\ell_2$
regularization before solving the problem. The proposed safe screening rules
are based on lower bounds from the Fenchel dual of strong conic relaxations of
the logistic regression problem. Numerical experiments with real and synthetic
data suggest that a high percentage of the features can be effectively and
safely removed apriori, leading to substantial speed-up in the computations.",2202.00467v1,https://arxiv.org/pdf/2202.00467v1
"AI-based Approach for Safety Signals Detection from Social Networks:
  Application to the Levothyrox Scandal in 2017 on Doctissimo Forum","Valentin Roche, Jean-Philippe Robert, Hanan Salam","Social media can be an important source of information facilitating the
detection of new safety signals in pharmacovigilance. Various approaches have
investigated the analysis of social media data using AI such as NLP techniques
for detecting adverse drug events. Existing approaches have focused on the
extraction and identification of Adverse Drug Reactions, Drug-Drug Interactions
and drug misuse. However, non of the works tackled the detection of potential
safety signals by taking into account the evolution in time of relevant
indicators. Moreover, despite the success of deep learning in various
healthcare applications, it was not explored for this task. We propose an
AI-based approach for the detection of potential pharmaceutical safety signals
from patients' reviews that can be used as part of the pharmacovigilance
surveillance process to flag the necessity of an in-depth pharmacovigilance
investigation. We focus on the Levothyrox case in France which triggered huge
attention from the media following the change of the medication formula,
leading to an increase in the frequency of adverse drug reactions normally
reported by patients. Our approach is two-fold. (1) We investigate various
NLP-based indicators extracted from patients' reviews including words and
n-grams frequency, semantic similarity, Adverse Drug Reactions mentions, and
sentiment analysis. (2) We propose a deep learning architecture, named Word
Cloud Convolutional Neural Network (WC-CNN) which trains a CNN on word clouds
extracted from the patients comments. We study the effect of different time
resolutions and different NLP pre-processing techniques on the model
performance. Our results show that the proposed indicators could be used in the
future to effectively detect new safety signals. The WC-CNN model trained on
word clouds extracted at monthly resolution outperforms the others with an
accuracy of 75%.",2203.03538v1,https://arxiv.org/pdf/2203.03538v1
"A Safety-Critical Decision Making and Control Framework Combining
  Machine Learning and Rule-based Algorithms","Andrei Aksjonov, Ville Kyrki","While artificial-intelligence-based methods suffer from lack of transparency,
rule-based methods dominate in safety-critical systems. Yet, the latter cannot
compete with the first ones in robustness to multiple requirements, for
instance, simultaneously addressing safety, comfort, and efficiency. Hence, to
benefit from both methods they must be joined in a single system. This paper
proposes a decision making and control framework, which profits from advantages
of both the rule- and machine-learning-based techniques while compensating for
their disadvantages. The proposed method embodies two controllers operating in
parallel, called Safety and Learned. A rule-based switching logic selects one
of the actions transmitted from both controllers. The Safety controller is
prioritized every time, when the Learned one does not meet the safety
constraint, and also directly participates in the safe Learned controller
training. Decision making and control in autonomous driving is chosen as the
system case study, where an autonomous vehicle learns a multi-task policy to
safely cross an unprotected intersection. Multiple requirements (i.e., safety,
efficiency, and comfort) are set for vehicle operation. A numerical simulation
is performed for the proposed framework validation, where its ability to
satisfy the requirements and robustness to changing environment is successfully
demonstrated.",2201.12819v1,https://arxiv.org/pdf/2201.12819v1
Towards Safe Reinforcement Learning with a Safety Editor Policy,"Haonan Yu, Wei Xu, Haichao Zhang","We consider the safe reinforcement learning (RL) problem of maximizing
utility with extremely low constraint violation rates. Assuming no prior
knowledge or pre-training of the environment safety model given a task, an
agent has to learn, via exploration, which states and actions are safe. A
popular approach in this line of research is to combine a model-free RL
algorithm with the Lagrangian method to adjust the weight of the constraint
reward relative to the utility reward dynamically. It relies on a single policy
to handle the conflict between utility and constraint rewards, which is often
challenging. We present SEditor, a two-policy approach that learns a safety
editor policy transforming potentially unsafe actions proposed by a utility
maximizer policy into safe ones. The safety editor is trained to maximize the
constraint reward while minimizing a hinge loss of the utility state-action
values before and after an action is edited. SEditor extends existing safety
layer designs that assume simplified safety models, to general safe RL
scenarios where the safety model can in theory be arbitrarily complex. As a
first-order method, it is easy to implement and efficient for both inference
and training. On 12 Safety Gym tasks and 2 safe racing tasks, SEditor obtains
much a higher overall safety-weighted-utility (SWU) score than the baselines,
and demonstrates outstanding utility performance with constraint violation
rates as low as once per 2k time steps, even in obstacle-dense environments. On
some tasks, this low violation rate is up to 200 times lower than that of an
unconstrained RL method with similar utility performance. Code is available at
https://github.com/hnyu/seditor.",2201.12427v3,https://arxiv.org/pdf/2201.12427v3
Safe Policy Improvement Approaches on Discrete Markov Decision Processes,"Philipp Scholl, Felix Dietrich, Clemens Otte, Steffen Udluft","Safe Policy Improvement (SPI) aims at provable guarantees that a learned
policy is at least approximately as good as a given baseline policy. Building
on SPI with Soft Baseline Bootstrapping (Soft-SPIBB) by Nadjahi et al., we
identify theoretical issues in their approach, provide a corrected theory, and
derive a new algorithm that is provably safe on finite Markov Decision
Processes (MDP). Additionally, we provide a heuristic algorithm that exhibits
the best performance among many state of the art SPI algorithms on two
different benchmarks. Furthermore, we introduce a taxonomy of SPI algorithms
and empirically show an interesting property of two classes of SPI algorithms:
while the mean performance of algorithms that incorporate the uncertainty as a
penalty on the action-value is higher, actively restricting the set of policies
more consistently produces good policies and is, thus, safer.",2201.12175v1,https://arxiv.org/pdf/2201.12175v1
"Constrained Variational Policy Optimization for Safe Reinforcement
  Learning","Zuxin Liu, Zhepeng Cen, Vladislav Isenbaev, Wei Liu, Zhiwei Steven Wu, Bo Li, Ding Zhao","Safe reinforcement learning (RL) aims to learn policies that satisfy certain
constraints before deploying them to safety-critical applications. Previous
primal-dual style approaches suffer from instability issues and lack optimality
guarantees. This paper overcomes the issues from the perspective of
probabilistic inference. We introduce a novel Expectation-Maximization approach
to naturally incorporate constraints during the policy learning: 1) a provable
optimal non-parametric variational distribution could be computed in closed
form after a convex optimization (E-step); 2) the policy parameter is improved
within the trust region based on the optimal variational distribution (M-step).
The proposed algorithm decomposes the safe RL problem into a convex
optimization phase and a supervised learning phase, which yields a more stable
training performance. A wide range of experiments on continuous robotic tasks
shows that the proposed method achieves significantly better constraint
satisfaction performance and better sample efficiency than baselines. The code
is available at https://github.com/liuzuxin/cvpo-safe-rl.",2201.11927v3,https://arxiv.org/pdf/2201.11927v3
"Network-level Safety Metrics for Overall Traffic Safety Assessment: A
  Case Study","Xiwen Chen, Hao Wang, Abolfazl Razi, Brendan Russo, Jason Pacheco, John Roberts, Jeffrey Wishart, Larry Head, Alonso Granados Baca","Driving safety analysis has recently experienced unprecedented improvements
thanks to technological advances in precise positioning sensors, artificial
intelligence (AI)-based safety features, autonomous driving systems, connected
vehicles, high-throughput computing, and edge computing servers. Particularly,
deep learning (DL) methods empowered volume video processing to extract
safety-related features from massive videos captured by roadside units (RSU).
Safety metrics are commonly used measures to investigate crashes and
near-conflict events. However, these metrics provide limited insight into the
overall network-level traffic management. On the other hand, some safety
assessment efforts are devoted to processing crash reports and identifying
spatial and temporal patterns of crashes that correlate with road geometry,
traffic volume, and weather conditions. This approach relies merely on crash
reports and ignores the rich information of traffic videos that can help
identify the role of safety violations in crashes. To bridge these two
perspectives, we define a new set of network-level safety metrics (NSM) to
assess the overall safety profile of traffic flow by processing imagery taken
by RSU cameras. Our analysis suggests that NSMs show significant statistical
associations with crash rates. This approach is different than simply
generalizing the results of individual crash analyses, since all vehicles
contribute to calculating NSMs, not only the ones involved in crash incidents.
This perspective considers the traffic flow as a complex dynamic system where
actions of some nodes can propagate through the network and influence the crash
risk for other nodes. We also provide a comprehensive review of surrogate
safety metrics (SSM) in the Appendix A.",2201.13229v2,https://arxiv.org/pdf/2201.13229v2
"SafeAPT: Safe Simulation-to-Real Robot Learning using Diverse Policies
  Learned in Simulation","Rituraj Kaushik, Karol Arndt, Ville Kyrki","The framework of Simulation-to-real learning, i.e, learning policies in
simulation and transferring those policies to the real world is one of the most
promising approaches towards data-efficient learning in robotics. However, due
to the inevitable reality gap between the simulation and the real world, a
policy learned in the simulation may not always generate a safe behaviour on
the real robot. As a result, during adaptation of the policy in the real world,
the robot may damage itself or cause harm to its surroundings. In this work, we
introduce a novel learning algorithm called SafeAPT that leverages a diverse
repertoire of policies evolved in the simulation and transfers the most
promising safe policy to the real robot through episodic interaction. To
achieve this, SafeAPT iteratively learns a probabilistic reward model as well
as a safety model using real-world observations combined with simulated
experiences as priors. Then, it performs Bayesian optimization on the
repertoire with the reward model while maintaining the specified safety
constraint using the safety model. SafeAPT allows a robot to adapt to a wide
range of goals safely with the same repertoire of policies evolved in the
simulation. We compare SafeAPT with several baselines, both in simulated and
real robotic experiments and show that SafeAPT finds high-performance policies
within a few minutes in the real world while minimizing safety violations
during the interactions.",2201.13248v1,https://arxiv.org/pdf/2201.13248v1
